EventName,StartDate,EventType,BookingReference,AttendeeReference,GroupSize,IsLeadAttendee,AttendeeGrossCost,EventId,BookingStatus,AttendeeType,TicketType,StatusCreatedDate,ClientId
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620460,A679455,4,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,09/11/2018 18:18,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620534,A679532,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,09/11/2018 23:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620537,A679535,2,TRUE,0,16488,Attending,Graduand,PM Ceremony ,09/11/2018 23:22,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620537,A679536,2,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,09/11/2018 23:22,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620548,A679548,4,TRUE,27,16488,Attending,Graduand,PM Ceremony ,10/11/2018 03:28,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620548,A679549,4,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 03:28,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620548,A679550,4,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 03:28,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620548,A679551,4,FALSE,0,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 03:28,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620548,A679552,4,FALSE,0,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 03:28,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620548,A679553,4,FALSE,0,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 03:28,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620555,A679561,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,10/11/2018 06:23,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620563,A679569,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,10/11/2018 07:02,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620565,A679571,4,TRUE,75,16488,Attending,Graduand,AM Ceremony,10/11/2018 07:20,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620565,A679572,4,FALSE,125,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 07:20,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620565,A679573,4,FALSE,125,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 07:20,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620565,A679574,4,FALSE,125,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 07:20,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620574,A679583,4,TRUE,0,16488,Attending,Graduand,PM Ceremony ,10/11/2018 07:38,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620574,A679584,4,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 07:38,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620574,A679585,4,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 07:38,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620574,A679586,4,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 07:38,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620576,A679588,0,TRUE,0,16488,Cancelled,Graduand,AM Ceremony,10/11/2018 07:48,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620587,A679600,1,TRUE,75,16488,Attending,Graduand,PM Ceremony ,10/11/2018 08:45,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620594,A679607,1,TRUE,75,16488,Attending,Graduand,PM Ceremony ,10/11/2018 09:11,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620599,A679612,3,TRUE,0,16488,Attending,Graduand,PM Ceremony ,10/11/2018 09:48,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620599,A679613,3,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 09:48,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620599,A679614,3,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 09:48,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620610,A679625,4,TRUE,27,16488,Attending,Graduand,AM Ceremony,10/11/2018 10:46,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620610,A679626,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 10:46,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620610,A679627,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 10:46,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620610,A679628,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 10:46,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620626,A679644,3,TRUE,0,16488,Attending,Graduand,AM Ceremony,10/11/2018 12:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620626,A679645,3,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 12:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620626,A679646,3,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 12:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620647,A679667,0,TRUE,0,16488,Cancelled,Graduand,AM Ceremony,10/11/2018 13:07,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620647,A679668,0,FALSE,0,16488,Cancelled,Guest,Guest AM Ceremony,10/11/2018 13:07,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620647,A679669,0,FALSE,0,16488,Cancelled,Guest,Guest AM Ceremony,10/11/2018 13:07,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620647,A679670,0,FALSE,0,16488,Cancelled,Guest,Guest AM Ceremony,10/11/2018 13:07,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620650,A679673,3,TRUE,0,16488,Attending,Graduand,PM Ceremony ,10/11/2018 13:29,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620650,A679674,3,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 13:29,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620650,A679675,3,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 13:29,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620669,A679694,2,TRUE,0,16488,Attending,Graduand,AM Ceremony,10/11/2018 14:57,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620669,A679695,2,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 14:57,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620674,A679700,2,TRUE,0,16488,Attending,Graduand,AM Ceremony,10/11/2018 15:18,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620674,A679701,2,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 15:18,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620688,A679715,0,TRUE,0,16488,Cancelled,Graduand,AM Ceremony,10/11/2018 16:12,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620688,A679716,0,FALSE,0,16488,Cancelled,Guest,Guest AM Ceremony,10/11/2018 16:12,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620697,A679725,4,TRUE,27,16488,Attending,Graduand,AM Ceremony,10/11/2018 16:39,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620697,A679726,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 16:39,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620697,A679727,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 16:39,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620697,A679728,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 16:39,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620700,A679731,3,TRUE,0,16488,Attending,Graduand,AM Ceremony,10/11/2018 16:53,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620700,A679732,3,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 16:53,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620700,A679733,3,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 16:53,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620724,A679757,0,TRUE,0,16488,Cancelled,Graduand,PM Ceremony ,10/11/2018 18:55,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620724,A679758,0,FALSE,0,16488,Cancelled,Guest,Guest PM Ceremony,10/11/2018 18:55,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620724,A679759,0,FALSE,0,16488,Cancelled,Guest,Guest PM Ceremony,10/11/2018 18:55,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620729,A679764,0,TRUE,0,16488,Cancelled,Graduand,AM Ceremony,10/11/2018 19:40,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620729,A679765,0,FALSE,0,16488,Cancelled,Guest,Guest AM Ceremony,10/11/2018 19:40,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620734,A679770,3,TRUE,0,16488,Attending,Graduand,PM Ceremony ,10/11/2018 20:17,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620734,A679771,3,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 20:17,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620734,A679772,3,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,10/11/2018 20:17,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620746,A679784,6,TRUE,0,16488,Attending,Graduand,AM Ceremony,10/11/2018 21:50,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620746,A679785,6,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 21:50,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620746,A679786,6,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 21:50,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620746,A679787,6,FALSE,0,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 21:50,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620746,A679788,6,FALSE,0,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 21:50,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620746,A679789,6,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 21:50,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620746,A679790,6,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,10/11/2018 21:50,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620767,A679811,4,TRUE,102,16488,Attending,Graduand,AM Ceremony,11/11/2018 02:25,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620767,A679812,4,FALSE,125,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 02:25,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620767,A679813,4,FALSE,125,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 02:25,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620767,A679814,4,FALSE,0,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 02:25,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620768,A679815,1,TRUE,75,16488,Attending,Graduand,PM Ceremony ,11/11/2018 02:31,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620772,A679819,4,TRUE,0,16488,Attending,Graduand,PM Ceremony ,11/11/2018 03:37,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620772,A679820,4,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 03:37,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620772,A679821,4,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 03:37,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620772,A679822,4,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 03:37,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620773,A679823,4,TRUE,27,16488,Attending,Graduand,AM Ceremony,11/11/2018 04:43,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620773,A679824,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 04:43,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620773,A679825,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 04:43,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620773,A679826,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 04:43,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620783,A679836,0,TRUE,0,16488,Cancelled,Graduand,PM Ceremony ,11/11/2018 06:38,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620783,A679837,0,FALSE,0,16488,Cancelled,Guest,Guest PM Ceremony,11/11/2018 06:38,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620783,A679838,0,FALSE,0,16488,Cancelled,Guest,Guest PM Ceremony,11/11/2018 06:38,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620790,A679846,2,TRUE,0,16488,Attending,Graduand,PM Ceremony ,11/11/2018 07:37,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620790,A679847,2,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 07:37,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620793,A679850,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,11/11/2018 07:41,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620793,A679851,1,FALSE,0,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 07:41,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620793,A679852,1,FALSE,0,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 07:41,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620793,A679853,1,FALSE,0,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 07:41,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620793,A679854,1,FALSE,0,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 07:41,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620794,A679855,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,11/11/2018 07:45,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620797,A679858,5,TRUE,0,16488,Attending,Graduand,AM Ceremony,11/11/2018 08:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620797,A679859,5,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 08:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620797,A679860,5,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 08:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620797,A679861,5,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 08:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620797,A679862,5,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 08:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620825,A679890,1,TRUE,75,16488,Attending,Graduand,PM Ceremony ,11/11/2018 10:15,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620850,A679915,1,TRUE,75,16488,Attending,Graduand,PM Ceremony ,11/11/2018 13:05,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620850,A679916,1,FALSE,0,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 13:05,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620850,A679917,1,FALSE,0,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 13:05,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620875,A679942,2,TRUE,75,16488,Attending,Graduand,PM Ceremony ,11/11/2018 14:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620875,A679943,2,FALSE,125,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 14:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620883,A679951,6,TRUE,0,16488,Attending,Graduand,PM Ceremony ,11/11/2018 14:32,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620883,A679952,6,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 14:32,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620883,A679953,6,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 14:32,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620883,A679954,6,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 14:32,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620883,A679955,6,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 14:32,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620883,A679956,6,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 14:32,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620892,A679965,3,TRUE,102,16488,Attending,Graduand,PM Ceremony ,11/11/2018 14:49,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620892,A679966,3,FALSE,125,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 14:49,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620892,A679967,3,FALSE,150,16488,Attending,Guest,Evening dinner ,11/11/2018 14:49,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620896,A679971,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,11/11/2018 14:59,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620897,A679972,3,TRUE,75,16488,Attending,Graduand,PM Ceremony ,11/11/2018 15:21,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620897,A679973,3,FALSE,0,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 15:21,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620897,A679974,3,FALSE,0,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 15:21,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620906,A679983,4,TRUE,0,16488,Attending,Graduand,AM Ceremony,11/11/2018 16:06,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620906,A679984,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 16:06,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620906,A679985,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 16:06,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620906,A679986,4,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 16:06,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620912,A679992,3,TRUE,0,16488,Attending,Graduand,AM Ceremony,11/11/2018 16:34,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620912,A679993,3,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 16:34,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620912,A679994,3,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 16:34,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620928,A680011,0,TRUE,0,16488,Cancelled,Graduand,AM Ceremony,11/11/2018 18:01,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620938,A680021,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,11/11/2018 18:46,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620940,A680023,3,TRUE,75,16488,Attending,Graduand,PM Ceremony ,11/11/2018 18:53,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620940,A680024,3,FALSE,125,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 18:53,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620940,A680025,3,FALSE,125,16488,Attending,Guest,Guest PM Ceremony,11/11/2018 18:53,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620953,A680038,2,TRUE,0,16488,Attending,Graduand,AM Ceremony,11/11/2018 19:48,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620953,A680039,2,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,11/11/2018 19:48,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620966,A680052,0,TRUE,0,16488,Cancelled,Graduand,AM Ceremony,11/11/2018 20:21,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620966,A680053,0,FALSE,0,16488,Cancelled,Guest,Guest AM Ceremony,11/11/2018 20:21,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B620981,A680068,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,11/11/2018 21:34,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621008,A680095,0,TRUE,0,16488,Cancelled,Graduand,PM Ceremony ,12/11/2018 00:56,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621009,A680096,6,TRUE,27,16488,Attending,Graduand,AM Ceremony,12/11/2018 00:58,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621009,A680097,6,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 00:58,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621009,A680098,6,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 00:58,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621009,A680099,6,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 00:58,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621009,A680100,6,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 00:58,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621009,A680101,6,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 00:58,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621013,A680105,2,TRUE,0,16488,Attending,Graduand,PM Ceremony ,12/11/2018 03:03,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621013,A680106,2,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,12/11/2018 03:03,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621040,A680134,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,12/11/2018 07:55,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621045,A680139,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,12/11/2018 08:02,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621048,A680142,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,12/11/2018 08:05,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621057,A680151,0,TRUE,0,16488,Cancelled,Graduand,PM Ceremony ,12/11/2018 08:51,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621057,A680152,0,FALSE,0,16488,Cancelled,Guest,Guest PM Ceremony,12/11/2018 08:51,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621086,A680181,7,TRUE,0,16488,Attending,Graduand,PM Ceremony ,12/11/2018 09:52,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621086,A680182,7,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,12/11/2018 09:52,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621086,A680183,7,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,12/11/2018 09:52,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621086,A680184,7,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,12/11/2018 09:52,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621094,A680193,0,TRUE,0,16488,Cancelled,Graduand,PM Ceremony ,12/11/2018 10:17,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621097,A680196,1,TRUE,0,16488,Attending,Graduand,AM Ceremony,12/11/2018 10:27,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621110,A680209,2,TRUE,102,16488,Attending,Graduand,AM Ceremony,12/11/2018 10:48,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621110,A680210,2,FALSE,125,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 10:48,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621121,A680222,2,TRUE,0,16488,Attending,Graduand,AM Ceremony,12/11/2018 11:15,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621121,A680223,2,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 11:15,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621145,A680248,2,TRUE,27,16488,Attending,Graduand,PM Ceremony ,12/11/2018 12:08,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621145,A680249,2,FALSE,50,16488,Attending,Guest,Guest PM Ceremony,12/11/2018 12:08,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621149,A680253,2,TRUE,0,16488,Attending,Graduand,AM Ceremony,12/11/2018 12:26,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621149,A680254,2,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 12:26,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B617193,A680262,3,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 12:50,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B617193,A680263,3,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 12:50,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621159,A680266,3,TRUE,102,16488,Attending,Graduand,PM Ceremony ,12/11/2018 12:59,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621159,A680267,3,FALSE,125,16488,Attending,Guest,Guest PM Ceremony,12/11/2018 12:59,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621167,A680275,2,TRUE,0,16488,Attending,Graduand,AM Ceremony,12/11/2018 13:20,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621167,A680276,2,FALSE,50,16488,Attending,Guest,Guest AM Ceremony,12/11/2018 13:20,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621086,A680279,7,FALSE,0,16488,Attending,Child,Child (PM ceremony),12/11/2018 13:24,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621086,A680280,7,FALSE,0,16488,Attending,Child,Child (PM ceremony),12/11/2018 13:24,249
University of London 2019 Graduation Ceremony ,04/07/2019 00:00,,B621170,A680281,1,TRUE,0,16488,Attending,Graduand,PM Ceremony ,12/11/2018 13:24,249
